"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003423","석산초등학교","02","공립","N","","6","162","27","5","130","26","4","95","23.8","3","77","25.7","3","67","22.3","2","49","24.5","0","0","0","0","0","0","23","580","25.2","28","20.7"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003427","율하초등학교","02","공립","N","","8","292","36.5","9","295","32.8","6","213","35.5","7","219","31.3","7","224","32","6","176","29.3","1","6","6","0","0","0","44","1425","32.4","51","27.9"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003431","성산초등학교","02","공립","N","","8","263","32.9","6","202","33.7","6","194","32.3","6","198","33","5","144","28.8","5","157","31.4","1","4","4","0","0","0","37","1162","31.4","43","27"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003462","관동초등학교","02","공립","N","","9","246","27.3","7","189","27","6","165","27.5","6","176","29.3","6","159","26.5","5","143","28.6","0","0","0","0","0","0","39","1078","27.6","48","22.5"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003469","무동초등학교","02","공립","Y","5월 1일 개교로 인한 자료수집 및 통계 불가","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003479","초전초등학교","02","공립","N","","5","132","26.4","5","133","26.6","4","114","28.5","5","126","25.2","5","128","25.6","5","130","26","0","0","0","0","0","0","29","763","26.3","34","22.4"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003482","갈전초등학교","02","공립","N","","4","92","23","2","48","24","2","49","24.5","2","43","21.5","2","39","19.5","1","28","28","0","0","0","0","0","0","13","299","23","15","19.9"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003485","서진초등학교","02","공립","N","","7","172","24.6","4","99","24.8","4","92","23","4","94","23.5","3","62","20.7","1","19","19","0","0","0","0","0","0","23","538","23.4","26","20.7"
"제주특별자치도교육청","교육부","제주특별자치도 제주시","S000003565","제주대학교교육대학부설초등학교","02","국립","N","","3","72","24","3","70","23.3","3","89","29.7","3","88","29.3","3","85","28.3","3","88","29.3","1","4","4","0","0","0","19","496","26.1","21","23.6"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000174","고산초등학교","02","공립","N","","1","16","16","1","15","15","1","14","14","1","13","13","1","21","21","1","16","16","1","3","3","0","0","0","7","98","14","8","12.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000175","곽금초등학교","02","공립","N","","1","18","18","1","21","21","1","13","13","1","15","15","1","13","13","1","16","16","0","0","0","0","0","0","6","96","16","8","12"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000176","광령초등학교","02","공립","N","","2","48","24","1","27","27","2","46","23","2","38","19","2","40","20","2","40","20","1","4","4","0","0","0","12","243","20.3","14","17.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000177","구엄초등학교","02","공립","N","","1","23","23","1","23","23","1","14","14","2","33","16.5","2","28","14","2","41","20.5","1","4","4","0","0","0","10","166","16.6","12","13.8"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000178","구좌중앙초등학교","02","공립","N","","1","12","12","1","4","4","1","12","12","1","6","6","1","12","12","1","7","7","0","0","0","0","0","0","6","53","8.8","8","6.6"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000179","귀덕초등학교","02","공립","N","","1","9","9","1","14","14","1","11","11","1","10","10","1","17","17","1","10","10","0","0","0","0","0","0","6","71","11.8","8","8.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000180","금악초등학교","02","공립","N","","1","9","9","1","6","6","1","8","8","1","12","12","1","12","12","1","12","12","0","0","0","0","0","0","6","59","9.8","9","6.6"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000181","김녕초등학교","02","공립","N","","1","22","22","1","12","12","1","13","13","1","15","15","1","21","21","1","26","26","1","4","4","0","0","0","7","113","16.1","8","14.1"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000182","납읍초등학교","02","공립","N","","1","21","21","1","23","23","1","26","26","1","25","25","1","17","17","1","15","15","0","0","0","0","0","0","6","127","21.2","8","15.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000183","대흘초등학교","02","공립","N","","1","21","21","1","25","25","2","33","16.5","1","25","25","2","32","16","1","21","21","0","0","0","0","0","0","8","157","19.6","10","15.7"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000186","물메초등학교","02","공립","N","","1","5","5","1","17","17","1","10","10","1","15","15","1","13","13","1","11","11","0","0","0","0","0","0","6","71","11.8","8","8.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000187","북촌초등학교","02","공립","N","","1","18","18","1","11","11","1","11","11","1","13","13","1","11","11","1","11","11","0","0","0","0","0","0","6","75","12.5","8","9.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000190","세화초등학교","02","공립","N","","1","17","17","1","11","11","1","17","17","1","16","16","1","20","20","1","17","17","0","0","0","0","0","0","6","98","16.3","8","12.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000191","송당초등학교","02","공립","N","","1","11","11","1","6","6","1","8","8","1","8","8","1","5","5","1","7","7","0","0","0","0","0","0","6","45","7.5","8","5.6"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000192","수원초등학교","02","공립","N","","1","23","23","1","15","15","1","25","25","1","18","18","1","20","20","1","21","21","1","5","5","0","0","0","7","127","18.1","8","15.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000194","신창초등학교","02","공립","N","","1","18","18","1","10","10","1","10","10","1","13","13","1","14","14","1","17","17","0","0","0","0","0","0","6","82","13.7","8","10.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000195","신촌초등학교","02","공립","N","","1","20","20","1","29","29","2","34","17","2","36","18","2","35","17.5","2","30","15","0","0","0","0","0","0","10","184","18.4","13","14.2"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000196","애월초등학교","02","공립","N","","1","24","24","1","17","17","1","15","15","1","20","20","1","17","17","1","22","22","0","0","0","0","0","0","6","115","19.2","8","14.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000197","어도초등학교","02","공립","N","","1","8","8","1","15","15","1","7","7","1","9","9","1","10","10","1","9","9","0","0","0","0","0","0","6","58","9.7","8","7.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000198","우도초등학교","02","공립","N","","1","10","10","1","5","5","1","12","12","1","10","10","1","12","12","1","12","12","1","1","1","0","0","0","7","62","8.9","9","6.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000200","장전초등학교","02","공립","N","","1","24","24","1","25","25","1","18","18","1","12","12","1","13","13","1","11","11","0","0","0","0","0","0","6","103","17.2","8","12.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000201","재릉초등학교","02","공립","N","","2","29","14.5","1","17","17","1","14","14","1","10","10","1","16","16","1","12","12","0","0","0","0","0","0","7","98","14","9","10.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000202","저청초등학교","02","공립","N","","1","4","4","1","10","10","1","9","9","1","11","11","1","13","13","1","8","8","0","0","0","0","0","0","6","55","9.2","8","6.9"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000204","조천초등학교","02","공립","N","","2","47","23.5","2","39","19.5","2","51","25.5","2","49","24.5","2","44","22","2","45","22.5","1","3","3","0","0","0","13","278","21.4","15","18.5"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000205","종달초등학교","02","공립","N","","1","10","10","1","7","7","1","9","9","1","9","9","1","7","7","1","8","8","0","0","0","0","0","0","6","50","8.3","8","6.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000206","추자초등학교","02","공립","N","","1","6","6","1","12","12","1","10","10","1","11","11","1","5","5","1","7","7","0","0","0","0","0","0","6","51","8.5","8","6.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000208","평대초등학교","02","공립","N","","1","7","7","1","6","6","1","9","9","1","11","11","1","13","13","1","10","10","0","0","0","0","0","0","6","56","9.3","8","7"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000209","하귀초등학교","02","공립","N","","2","46","23","2","48","24","2","32","16","2","33","16.5","2","51","25.5","2","48","24","1","5","5","0","0","0","13","263","20.2","15","17.5"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000210","하도초등학교","02","공립","N","","1","9","9","1","8","8","1","7","7","1","11","11","1","10","10","1","8","8","0","0","0","0","0","0","6","53","8.8","8","6.6"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000211","한동초등학교","02","공립","N","","1","6","6","1","9","9","1","6","6","1","7","7","1","8","8","1","7","7","0","0","0","0","0","0","6","43","7.2","8","5.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000212","한림초등학교","02","공립","N","","3","65","21.7","4","93","23.3","3","73","24.3","4","91","22.8","4","96","24","4","93","23.3","1","3","3","0","0","0","23","514","22.3","26","19.8"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000213","함덕초등학교","02","공립","N","","2","48","24","3","69","23","2","46","23","3","67","22.3","3","61","20.3","3","65","21.7","1","7","7","0","0","0","17","363","21.4","20","18.2"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000217","김녕초등학교동복분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","3","3","1","6","6","1","4","4","0","0","0","0","0","0","3","13","4.3","4","3.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000219","더럭초등학교","02","공립","N","","1","7","7","1","7","7","1","13","13","1","12","12","1","12","12","1","8","8","0","0","0","0","0","0","6","59","9.8","7","8.4"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000223","조천초등학교교래분교장","02","공립","N","","0","0","0","1","6","6","0","0","0","0","0","0","1","5","5","1","8","8","0","0","0","0","0","0","3","19","6.3","4","4.8"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000226","한림초등학교비양분교장","02","공립","N","","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","2","4","2","2","2"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000227","함덕초등학교선인분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","8","8","1","7","7","1","6","6","0","0","0","0","0","0","3","21","7","4","5.3"
"제주특별자치도교육청","제주시교육지원청","제주특별자치도 제주시","S170000228","선흘초등학교","02","공립","N","","0","0","0","1","5","5","0","0","0","0","0","0","1","8","8","1","7","7","0","0","0","0","0","0","3","20","6.7","4","5"
